filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,wav2vec 2.0 (Transformer)_layer8_distance_tgt,wav2vec 2.0 (Transformer)_layer8_distance_oth,wav2vec 2.0 (Transformer)_layer9_distance_tgt,wav2vec 2.0 (Transformer)_layer9_distance_oth,wav2vec 2.0 (Transformer)_layer10_distance_tgt,wav2vec 2.0 (Transformer)_layer10_distance_oth,wav2vec 2.0 (Transformer)_layer11_distance_tgt,wav2vec 2.0 (Transformer)_layer11_distance_oth,wav2vec 2.0 (Transformer)_layer1_distance_tgt,wav2vec 2.0 (Transformer)_layer1_distance_oth,wav2vec 2.0 (Transformer)_layer2_distance_tgt,wav2vec 2.0 (Transformer)_layer2_distance_oth,wav2vec 2.0 (Transformer)_layer3_distance_tgt,wav2vec 2.0 (Transformer)_layer3_distance_oth,wav2vec 2.0 (Transformer)_layer4_distance_tgt,wav2vec 2.0 (Transformer)_layer4_distance_oth,wav2vec 2.0 (Transformer)_layer5_distance_tgt,wav2vec 2.0 (Transformer)_layer5_distance_oth,wav2vec 2.0 (Transformer)_layer6_distance_tgt,wav2vec 2.0 (Transformer)_layer6_distance_oth,wav2vec 2.0 (Transformer)_layer7_distance_tgt,wav2vec 2.0 (Transformer)_layer7_distance_oth,wav2vec 2.0 (Transformer)_layer12_distance_tgt,wav2vec 2.0 (Transformer)_layer12_distance_oth
ES_TRIP3037_0,ɤ:,y:,m,v,ES43,ES45,ES184,ES-participant2,ES-participant3,False,0,ES,6,0.8078320622444153,0.6673136949539185,0.6007412075996399,0.4620703160762787,0.5141627788543701,0.3488805890083313,0.0849069878458976,0.0787184089422226,0.7121762633323669,0.5929511785507202,0.6564420461654663,0.5502509474754333,0.5165921449661255,0.5082690119743347,0.5213988423347473,0.514134407043457,0.5134813189506531,0.5226444005966187,0.4968553483486175,0.5593938827514648,0.7412707209587097,0.6673572063446045,0.2595972716808319,0.2766686379909515
BR_TRIP57143_0,o,u,b,k,BR716,BR778,BR1062,BR-participant1,BR-participant5,False,0,BR,2,0.4441491961479187,0.3289831578731537,0.3261690437793731,0.2130012512207031,0.1470777839422226,0.1346145868301391,0.0271358359605073,0.0273066759109497,0.4109654426574707,0.3870615661144256,0.400748610496521,0.3592654466629028,0.3819656372070312,0.3268536329269409,0.3925291299819946,0.3147690296173095,0.3965103030204773,0.3137369453907013,0.3980516195297241,0.308303952217102,0.4361801445484161,0.3181464672088623,0.0664992555975914,0.0642278939485549
FR_TRIP66407_0,e,i,z,f,FR1626,FR1668,FR1917,FR-participant4,FR-participant3,False,0,FR,0,0.5237510204315186,0.501763105392456,0.3090911507606506,0.3158082365989685,0.0948352664709091,0.1181138232350349,0.0171590000391006,0.0350447334349155,0.6272372603416443,0.6167975664138794,0.5306702256202698,0.5616270899772644,0.4571318328380584,0.5096302628517151,0.4497056305408478,0.5126044154167175,0.4497255682945251,0.514771044254303,0.4677421152591705,0.5107414126396179,0.4881556332111358,0.502757728099823,0.1164560467004776,0.1101858392357826
BR_TRIP27372_1,u,ũ,d,k,BR911,BR957,BR244,BR-participant5,BR-participant4,True,1,BR,2,0.4588243067264557,0.6317609548568726,0.251478761434555,0.3750243186950683,0.0693045929074287,0.4459238052368164,0.0198122598230838,0.0655299052596092,0.5499547123908997,0.5640088319778442,0.487698495388031,0.5355072021484375,0.4563207030296325,0.5208432078361511,0.4376077651977539,0.5322974920272827,0.4322638213634491,0.556196391582489,0.4176572263240814,0.5638823509216309,0.4228189885616302,0.6099124550819397,0.0690493732690811,0.1805497407913208
GR_TRIP78960_0,øː,yː,ks,d,GR734,GR689,GR414,GR-participant5,GR-participant3,False,0,GR,3,0.4071418941020965,0.467166543006897,0.2733184993267059,0.2723119258880615,0.0607214048504829,0.0935238376259803,0.0131054539233446,0.0360798276960849,0.4705728888511657,0.5731836557388306,0.4340176582336426,0.4968126714229584,0.3941553831100464,0.4555021226406097,0.3872290551662445,0.4563694596290588,0.3376878499984741,0.4213007986545563,0.3291172087192535,0.3926268219947815,0.4020125567913055,0.4367187917232513,0.0641520470380783,0.2194824963808059
EN_TRIP7005_1,ɛ,eɪ,z,b,EN2085,EN1950,EN1266,EN-participant7,EN-participant3,True,1,EN,1,0.3552022278308868,0.5281859040260315,0.2721551954746246,0.3366583585739136,0.1182666569948196,0.1648771315813064,0.0411390103399753,0.0486326701939106,0.443470686674118,0.5556577444076538,0.3858811557292938,0.4858409464359283,0.3438143730163574,0.4500397741794586,0.3527001142501831,0.4612644016742706,0.3484973013401031,0.4536779820919037,0.341720849275589,0.4600454270839691,0.3695663213729858,0.5024434924125671,0.0684096738696098,0.3569637537002563
TU_TRIP2173_1,u,ɯ,ʃ,t,TU70,TU130,TU35,TU-participant4,TU-participant2,True,1,TU,5,0.3427407145500183,0.4910366237163543,0.216432049870491,0.3229926228523254,0.0931902080774307,0.1533186733722686,0.0291902553290128,0.0398258864879608,0.4339169859886169,0.4498888552188873,0.3625890910625458,0.4178283810615539,0.337348997592926,0.3665389716625213,0.367631733417511,0.3821029663085937,0.3564101159572601,0.3778244853019714,0.3537058234214782,0.3965594172477722,0.3396349251270294,0.4604046046733856,0.0555238984525203,0.2754448354244232
EN_TRIP8849_0,æ,ɑ,f,s,EN2286,EN1939,EN1417,EN-participant7,EN-participant3,False,0,EN,1,0.3375267088413238,0.3146561980247497,0.1880899518728256,0.1913161277770996,0.2522800862789154,0.1628659814596176,0.0419705621898174,0.0246295295655727,0.4848372042179107,0.4781186580657959,0.4177850484848022,0.4225497543811798,0.3784056007862091,0.3837813436985016,0.3732815980911255,0.3758920729160309,0.3381015360355377,0.3375092148780823,0.3253210186958313,0.3258731961250305,0.3408296704292297,0.326968252658844,0.3343273103237152,0.3788763880729675
BR_TRIP5725_1,ɐ̃,a,k,s,BR192,BR31,BR838,BR-participant2,BR-participant1,True,1,BR,2,0.4615833759307861,0.5865235328674316,0.2139955461025238,0.2862889766693115,0.0432894527912139,0.0666094943881034,0.0117950066924095,0.0148312542587518,0.5152777433395386,0.5576135516166687,0.4491391479969024,0.5079350471496582,0.4190469980239868,0.4953856766223907,0.4244948923587799,0.5245012044906616,0.4101378917694092,0.5113323926925659,0.423638105392456,0.5162237882614136,0.4522861838340759,0.5611726641654968,0.0879044309258461,0.1184670180082321
GR_TRIP42218_0,ɪ,iː,ɡ,s,GR49,GR37,GR637,GR-participant6,GR-participant1,False,0,GR,3,0.3301295042037964,0.5378497242927551,0.1820760816335678,0.4042816162109375,0.2215762585401535,0.254108190536499,0.0551326945424079,0.0415173061192035,0.4586046636104584,0.6350141763687134,0.4031858444213867,0.5397800803184509,0.3635185658931732,0.4996471405029297,0.3685227036476135,0.5173271894454956,0.3341856896877289,0.5310603380203247,0.294566810131073,0.5061642527580261,0.3168194591999054,0.5347419381141663,0.26151043176651,0.2624106407165527
FR_TRIP82055_1,o,œ,z,b,FR3528,FR3951,FR1888,FR-participant5,FR-participant3,True,1,FR,0,0.3302226662635803,0.4946954548358917,0.2497542798519134,0.3471843898296356,0.0882057845592498,0.105019986629486,0.0265968330204486,0.028239632025361,0.4189507067203522,0.4903733134269714,0.3699596524238586,0.4427766799926758,0.3189009130001068,0.4230020344257355,0.2957890331745147,0.4396847188472748,0.2915907204151153,0.4232986569404602,0.2838145792484283,0.4297910034656524,0.3021097183227539,0.4313579201698303,0.0974950119853019,0.0730044618248939
BR_TRIP59049_0,ĩ,e,s,p,BR848,BR815,BR879,BR-participant1,BR-participant5,False,0,BR,2,0.303315669298172,0.4523468315601349,0.1602782011032104,0.2622904181480407,0.0926776975393295,0.0900387912988662,0.0379307270050048,0.0328248031437397,0.4203963875770569,0.4860846400260925,0.3616912961006164,0.4379547834396362,0.3353397846221924,0.4035029709339142,0.3253999650478363,0.4180328547954559,0.3006781935691833,0.4150254428386688,0.2826719284057617,0.4419022798538208,0.3020882308483124,0.4658561050891876,0.1148924827575683,0.2534971237182617
GL_TRIP1818_0,ɛ,i,p,p,GLO160,GLO89,GLO39,S02M,S03M,False,0,GL,4,0.3521900475025177,0.3760186731815338,0.2295643538236618,0.1892333626747131,0.1034484282135963,0.0571100786328315,0.0314961299300193,0.016197744756937,0.4796520173549652,0.4203241765499115,0.4176554977893829,0.3534692227840423,0.3832914531230926,0.3280363380908966,0.3712035119533539,0.3232704699039459,0.356735348701477,0.3365381062030792,0.3433274030685425,0.3629583418369293,0.3483259081840515,0.3684350252151489,0.0647667050361633,0.0335733741521835
ES_TRIP24112_1,ɤ:,a:,l,s,ES91,ES104,ES31,ES-participant4,ES-participant2,True,1,ES,6,0.4970366656780243,0.520758867263794,0.2935027480125427,0.3872392475605011,0.2698778808116913,0.25431028008461,0.0594369433820247,0.0452824793756008,0.6191012263298035,0.6067547798156738,0.5286352038383484,0.5085752010345459,0.4372146725654602,0.4641776382923126,0.4446592628955841,0.480780154466629,0.4266820549964905,0.4585224390029907,0.4430477917194366,0.4808249473571777,0.4977342188358307,0.5499140024185181,0.2759541869163513,0.2672785818576813
BR_TRIP41090_1,ɐ̃,ĩ,z,b,BR232,BR411,BR137,BR-participant4,BR-participant2,True,1,BR,2,0.4587858319282532,0.6065695285797119,0.3433096408843994,0.4565481841564178,0.3218193650245666,0.1956294775009155,0.0884828940033912,0.0546243377029895,0.530944287776947,0.6712304353713989,0.5035048723220825,0.6409872770309448,0.4661291241645813,0.6046016216278076,0.4660004079341888,0.616395890712738,0.4261525571346283,0.603904128074646,0.4015280306339264,0.5961936712265015,0.400930255651474,0.5676000714302063,0.6703643202781677,0.7488176226615906
TU_TRIP10005_0,ɯ,y,d,ʃ,TU200,TU261,TU132,TU-participant1,TU-participant3,False,0,TU,5,0.4899860322475433,0.5533731579780579,0.2772718369960785,0.3243125081062317,0.3034819960594177,0.3555179834365845,0.0463433116674423,0.0755756571888923,0.5254329442977905,0.5487096309661865,0.4769212901592254,0.5066837072372437,0.4481211006641388,0.4874688982963562,0.4927256107330322,0.5155783891677856,0.477609246969223,0.507632315158844,0.4647478759288788,0.4826336205005646,0.4400410056114197,0.5059905052185059,0.1291525810956955,0.4801460802555084
BR_TRIP21178_1,ẽ,ũ,s,t,BR545,BR523,BR791,BR-participant3,BR-participant1,True,1,BR,2,0.46753990650177,0.5325099229812622,0.3162777721881866,0.354619026184082,0.06599011272192,0.0873047709465026,0.0087721953168511,0.0089279180392622,0.5061621069908142,0.5509737730026245,0.4567095041275024,0.5192893147468567,0.4251673519611358,0.4932368099689483,0.4258537888526916,0.5039973855018616,0.3909034132957458,0.4966444671154022,0.3601705729961395,0.4707328975200653,0.392559677362442,0.5021183490753174,0.1285491287708282,0.1393856704235077
GR_TRIP72070_1,ɪ,ʏ,f,t,GR725,GR667,GR558,GR-participant5,GR-participant1,True,1,GR,3,0.6269986629486084,0.6583412885665894,0.5297109484672546,0.4539388418197632,0.099820852279663,0.1487432122230529,0.0574433244764804,0.0181157309561967,0.7034847736358643,0.6980332136154175,0.6347866654396057,0.647782027721405,0.6155338287353516,0.6203498244285583,0.621239960193634,0.6400222778320312,0.6162727475166321,0.6342970132827759,0.6039502024650574,0.6200195550918579,0.6206188797950745,0.6319674849510193,0.2121924757957458,0.0852554067969322
GR_TRIP20817_1,ʏ,aː,f,s,GR397,GR388,GR29,GR-participant3,GR-participant6,True,1,GR,3,0.3429749608039856,0.6391302347183228,0.1987522691488266,0.4651380777359009,0.1179230362176895,0.2919708788394928,0.0138810435310006,0.0391324684023857,0.41365846991539,0.6512730717658997,0.3764277398586273,0.6088027358055115,0.3398309350013733,0.5951859951019287,0.3429231941699981,0.6190425753593445,0.3345283567905426,0.5885117650032043,0.3129253983497619,0.5773102641105652,0.315270185470581,0.5623509883880615,0.0367056392133235,0.0696084573864936
TU_TRIP9542_0,y,u,ʃ,t,TU237,TU204,TU125,TU-participant1,TU-participant4,False,0,TU,5,0.4723011553287506,0.4936712086200714,0.3299920558929443,0.3013634085655212,0.2268769294023513,0.2442204058170318,0.0517605021595954,0.1041767299175262,0.5189350843429565,0.4766775369644165,0.440771609544754,0.4196360111236572,0.4050647616386413,0.4095818102359772,0.4238945841789245,0.4295050799846649,0.4130096435546875,0.4475308358669281,0.4351755678653717,0.4750551879405975,0.4661936163902282,0.5156206488609314,0.1573174595832824,0.2787211835384369
TU_TRIP4377_1,œ,ɯ,t,s,TU140,TU160,TU208,TU-participant3,TU-participant1,True,1,TU,5,0.5379500389099121,0.4747730493545532,0.3415693044662475,0.3123540878295898,0.2106875777244568,0.1915822774171829,0.0662458911538124,0.0583804436028003,0.5288760662078857,0.4799475371837616,0.4744229614734649,0.4238359630107879,0.4548039138317108,0.4004775285720825,0.4837059080600738,0.4374350309371948,0.4925322532653808,0.4292521476745605,0.4881593883037567,0.4059814214706421,0.5174778699874878,0.4097723066806793,0.1734600812196731,0.1664948314428329
FR_TRIP64827_1,ɔ,o,z,b,FR1303,FR1641,FR2216,FR-participant4,FR-participant3,True,1,FR,0,0.5518754720687866,0.7094550132751465,0.3373318910598755,0.4858597815036773,0.331771582365036,0.3432110548019409,0.070380300283432,0.0546656288206577,0.5483760237693787,0.6617056727409363,0.506187379360199,0.6279460787773132,0.4892256259918213,0.6130175590515137,0.4901697635650635,0.6524344086647034,0.5097163319587708,0.6654261350631714,0.521763026714325,0.6612780094146729,0.5423064231872559,0.6832647323608398,0.1654658913612365,0.1419083625078201
EN_TRIP27314_0,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,False,0,EN,1,0.4868799448013305,0.4765152037143707,0.3252752721309662,0.3055079281330108,0.2757464349269867,0.2432547658681869,0.0509144403040409,0.059542030096054,0.5038223266601562,0.6185913681983948,0.478679895401001,0.5867696404457092,0.4691239893436432,0.47760671377182,0.4987052679061889,0.4864821434020996,0.4936369955539703,0.4689646065235138,0.4689926207065582,0.4448863863945007,0.4598111510276794,0.4589145183563232,0.1299183964729309,0.1371704190969467
BR_TRIP13927_1,ẽ,ɐ̃,t,t,BR551,BR616,BR301,BR-participant3,BR-participant4,True,1,BR,2,0.5747755169868469,0.6154138445854187,0.4535717070102691,0.4229305386543274,0.1878772228956222,0.0354166440665721,0.0896778404712677,0.0080621419474482,0.686016857624054,0.6341150403022766,0.6067476868629456,0.5921564102172852,0.5379753708839417,0.5704778432846069,0.5513364672660828,0.6166644096374512,0.525317370891571,0.6220946311950684,0.5425371527671814,0.581106960773468,0.5806381106376648,0.581549346446991,0.127973660826683,0.0124750146642327
EN_TRIP36422_0,æ,ɪ,z,f,EN1453,EN1240,EN2819,EN-participant3,EN-participant8,False,0,EN,1,0.4246149659156799,0.5176472067832947,0.24829863011837,0.2927121818065643,0.1510019749403,0.1553373336791992,0.0279537215828895,0.0137131987139582,0.4101344645023346,0.5948537588119507,0.377870112657547,0.5643417835235596,0.3672485947608948,0.5405519008636475,0.3901856541633606,0.5508520007133484,0.3893271684646606,0.5422545075416565,0.3470600843429565,0.5190967321395874,0.3909036815166473,0.508159339427948,0.1895594745874405,0.033448290079832
BR_TRIP50974_0,õ,ɔ,k,f,BR855,BR824,BR565,BR-participant1,BR-participant3,False,0,BR,2,0.5959401726722717,0.5215376615524292,0.3175995349884033,0.2721535861492157,0.1331449449062347,0.0933947339653968,0.0567091554403305,0.0402788296341896,0.6068651676177979,0.5160702466964722,0.5747136473655701,0.4993811845779419,0.5736204385757446,0.4970664083957672,0.5865070819854736,0.5063565969467163,0.5867246389389038,0.4949585199356079,0.5778042078018188,0.4762199521064758,0.5871092081069946,0.5187500715255737,0.2146085053682327,0.3874486684799194
GR_TRIP51815_1,ʊ,uː,z,t,GR111,GR14,GR238,GR-participant6,GR-participant2,True,1,GR,3,0.4805797636508941,0.6525027751922607,0.3284755945205688,0.440975159406662,0.1654157191514969,0.2335267066955566,0.0356939919292926,0.0558951310813427,0.5935668349266052,0.6442952156066895,0.4922536015510559,0.6173313856124878,0.4578614234924316,0.6019562482833862,0.4644630253314972,0.6308125853538513,0.4543457925319671,0.540623128414154,0.3960740268230438,0.5316377282142639,0.4624223709106445,0.6537086963653564,0.076215460896492,0.2015059143304824
ES_TRIP7538_1,ɤ:,i:,l,s,ES31,ES20,ES196,ES-participant2,ES-participant3,True,1,ES,6,0.4453630149364471,0.6707772612571716,0.3560783267021179,0.4492311477661133,0.2431204169988632,0.3770343959331512,0.04927634075284,0.0585641227662563,0.5315874218940735,0.6713636517524719,0.4606037437915802,0.6544173955917358,0.3995507657527923,0.5804468393325806,0.3726959526538849,0.6144980192184448,0.3396869897842407,0.598105251789093,0.3750733435153961,0.5966629981994629,0.4241005480289459,0.6569156646728516,0.290023535490036,0.3190756738185882
FR_TRIP18758_0,ɛ,ɛ̃,z,b,FR1812,FR1962,FR3779,FR-participant3,FR-participant1,False,0,FR,0,0.4480904340744018,0.5192874073982239,0.2767640650272369,0.309239387512207,0.1496283710002899,0.1415884792804718,0.0479810535907745,0.031143682077527,0.5082793831825256,0.4931924641132355,0.4203778803348541,0.4522158205509186,0.4056520760059356,0.4367745816707611,0.4134349822998047,0.4672639966011047,0.4093386530876159,0.4684240221977234,0.4104901552200317,0.4701339900493622,0.4459095597267151,0.513340950012207,0.5545219779014587,0.1643227636814117
TU_TRIP11024_1,u,y,t,s,TU203,TU236,TU100,TU-participant1,TU-participant4,True,1,TU,5,0.3817226886749267,0.6468358039855957,0.2239212542772293,0.3673188388347626,0.1749036014080047,0.2084057182073593,0.0469749234616756,0.0726901143789291,0.4288267493247986,0.6328132748603821,0.380640298128128,0.5921335816383362,0.3514497280120849,0.5890451669692993,0.3444472253322601,0.6145325303077698,0.3486920595169067,0.6173577904701233,0.3450331389904022,0.640927791595459,0.3405557870864868,0.6584309935569763,0.4276478588581085,0.3550331890583038
EN_TRIP27490_0,i,ɪ,z,f,EN814,EN962,EN22,EN-participant4,EN-participant6,False,0,EN,1,0.4199471771717071,0.5804431438446045,0.2676253914833069,0.3912311494350433,0.1543937772512436,0.3195663094520569,0.0129033112898468,0.0374462716281414,0.5782680511474609,0.6846727728843689,0.5087023973464966,0.6244524717330933,0.4700871407985687,0.5775105953216553,0.4894582629203796,0.5986071825027466,0.4664271473884582,0.5820810794830322,0.446719765663147,0.577753484249115,0.4432464838027954,0.5799170732498169,0.046727392822504,0.2301575243473053
BR_TRIP7763_1,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,True,1,BR,2,0.4282762110233307,0.6209020018577576,0.288390576839447,0.4046365916728973,0.1994332522153854,0.2781348824501037,0.0215664152055978,0.0280602071434259,0.4952363073825836,0.6063663363456726,0.4457592666149139,0.5835166573524475,0.4210826158523559,0.5668018460273743,0.4217672944068908,0.5914780497550964,0.3856432437896728,0.5629085302352905,0.372890442609787,0.5351718664169312,0.3957732319831848,0.5894199013710022,0.0457315072417259,0.064226396381855
ES_TRIP11337_0,æ:,a:,s,t,ES313,ES314,ES217,ES-participant5,ES-participant1,False,0,ES,6,0.3552466034889221,0.4250317215919494,0.1805281639099121,0.2397044152021408,0.0763106197118759,0.1373130530118942,0.0301323067396879,0.0578282848000526,0.4842459559440613,0.5374274253845215,0.4262483417987823,0.4933833181858063,0.396816998720169,0.4537413120269775,0.386386513710022,0.4474802911281585,0.362910509109497,0.4363321363925934,0.3498800992965698,0.4241550862789154,0.355685144662857,0.4187065362930298,0.1351251900196075,0.100744642317295
TU_TRIP10757_1,ɯ,u,f,z,TU240,TU211,TU185,TU-participant1,TU-participant3,True,1,TU,5,0.5499811172485352,0.5448107123374939,0.3558800220489502,0.3826903104782104,0.1461757719516754,0.0985982865095138,0.04933388158679,0.0229473896324634,0.5232053995132446,0.5897718071937561,0.4685261249542236,0.5493655800819397,0.4050025343894958,0.5116966366767883,0.3997153341770172,0.5263464450836182,0.4054601192474365,0.51493239402771,0.3960481882095337,0.5069254040718079,0.4670559465885162,0.5627081394195557,0.3382533192634582,0.0398856736719608
ES_TRIP17447_1,i:,y:,m,v,ES329,ES330,ES209,ES-participant5,ES-participant3,True,1,ES,6,0.3906670808792114,0.4148897528648376,0.2531037330627441,0.2618339657783508,0.1968239843845367,0.1684756875038147,0.0265277065336704,0.0192226525396108,0.6052927374839783,0.6682442426681519,0.5600494146347046,0.6007558703422546,0.5206470489501953,0.5506272912025452,0.4756775498390198,0.517807126045227,0.4358488917350769,0.4952154457569122,0.4221971035003662,0.4477045834064483,0.3976778090000152,0.3967151045799255,0.062917985022068,0.047043640166521
TU_TRIP7840_1,i,u,ʃ,t,TU15,TU35,TU166,TU-participant2,TU-participant3,True,1,TU,5,0.4395320415496826,0.4718455076217651,0.3639947772026062,0.3710200190544128,0.1358849555253982,0.1964031010866165,0.0252589751034975,0.0345950312912464,0.4662351310253143,0.4417126476764679,0.3908505439758301,0.4041793942451477,0.3432868123054504,0.3828152418136596,0.3319704234600067,0.3944958448410034,0.3092104494571686,0.3839416205883026,0.3529763221740722,0.4044620990753174,0.4226101338863373,0.440868079662323,0.0514390766620636,0.1610089242458343
