index,#file_source,#file_extract,onset,offset,speaker,language,#phone,prev_phone,next_phone,context,dataset
EN2757,participant8_en7.wav,EN2757.wav,18.68369,19.24324,EN-participant8,EN,u,s,b,s_b,WorldVowels
EN2758,participant8_en7.wav,EN2758.wav,20.94053,21.46278,EN-participant8,EN,u,k,r,k_r,WorldVowels
EN2759,participant8_en7.wav,EN2759.wav,23.34,23.77,EN-participant8,EN,u,d,s,d_s,WorldVowels
EN2760,participant8_en7.wav,EN2760.wav,25.58,26.04,EN-participant8,EN,u,ɡ,s,ɡ_s,WorldVowels
EN2761,participant8_en7.wav,EN2761.wav,27.61,27.98,EN-participant8,EN,u,p,p,p_p,WorldVowels
EN2762,participant8_en7.wav,EN2762.wav,29.45,29.83,EN-participant8,EN,u,z,t,z_t,WorldVowels
EN2763,participant8_en7.wav,EN2763.wav,31.49,31.97,EN-participant8,EN,u,b,s,b_s,WorldVowels
EN2764,participant8_en7.wav,EN2764.wav,33.57,34.0,EN-participant8,EN,u,k,b,k_b,WorldVowels
EN2765,participant8_en7.wav,EN2765.wav,35.60088,36.07,EN-participant8,EN,u,g,g,g_g,WorldVowels
EN2766,participant8_en7.wav,EN2766.wav,37.5,37.93,EN-participant8,EN,u,m,v,m_v,WorldVowels
EN2767,participant8_en7.wav,EN2767.wav,39.67,40.03,EN-participant8,EN,u,b,k,b_k,WorldVowels
EN2769,participant8_en4.wav,EN2769.wav,0.83,1.27,EN-participant8,EN,i,k,b,k_b,WorldVowels
EN2770,participant8_en4.wav,EN2770.wav,3.1,3.32,EN-participant8,EN,i,g,g,g_g,WorldVowels
EN2771,participant8_en4.wav,EN2771.wav,4.86286,5.31,EN-participant8,EN,i,m,v,m_v,WorldVowels
EN2772,participant8_en4.wav,EN2772.wav,6.93318,7.46,EN-participant8,EN,i,b,k,b_k,WorldVowels
EN2773,participant8_en4.wav,EN2773.wav,8.8543,9.35789,EN-participant8,EN,i,f,s,f_s,WorldVowels
EN2774,participant8_en4.wav,EN2774.wav,10.81272,11.2417,EN-participant8,EN,i,f,f,f_f,WorldVowels
EN2775,participant8_en4.wav,EN2775.wav,12.71518,13.18147,EN-participant8,EN,i,s,k,s_k,WorldVowels
EN2776,participant8_en4.wav,EN2776.wav,14.78551,15.2891,EN-participant8,EN,i,k,s,k_s,WorldVowels
EN2777,participant8_en4.wav,EN2777.wav,16.70662,17.25,EN-participant8,EN,i,f,t,f_t,WorldVowels
EN2778,participant8_en4.wav,EN2778.wav,18.66504,19.25,EN-participant8,EN,i,t,f,t_f,WorldVowels
EN2779,participant8_en4.wav,EN2779.wav,20.73,21.07,EN-participant8,EN,i,s,p,s_p,WorldVowels
EN2780,participant8_en4.wav,EN2780.wav,22.65648,23.16,EN-participant8,EN,i,l,s,l_s,WorldVowels
EN2781,participant8_en4.wav,EN2781.wav,24.7,25.11,EN-participant8,EN,i,s,t,s_t,WorldVowels
EN2782,participant8_en4.wav,EN2782.wav,26.77,27.14,EN-participant8,EN,i,ʃ,t,ʃ_t,WorldVowels
EN2783,participant8_en4.wav,EN2783.wav,28.93,29.34,EN-participant8,EN,i,p,t,p_t,WorldVowels
EN2784,participant8_en4.wav,EN2784.wav,30.90463,31.46,EN-participant8,EN,i,t,s,t_s,WorldVowels
EN2785,participant8_en4.wav,EN2785.wav,33.33,33.63,EN-participant8,EN,i,l,t,l_t,WorldVowels
EN2786,participant8_en4.wav,EN2786.wav,35.39,35.68,EN-participant8,EN,i,d,k,d_k,WorldVowels
EN2787,participant8_en4.wav,EN2787.wav,37.41,37.91,EN-participant8,EN,i,f,z,f_z,WorldVowels
EN2788,participant8_en4.wav,EN2788.wav,39.81,40.21,EN-participant8,EN,i,d,g,d_g,WorldVowels
EN2789,participant8_en4.wav,EN2789.wav,41.79,42.15,EN-participant8,EN,i,t,t,t_t,WorldVowels
EN2790,participant8_en4.wav,EN2790.wav,43.8063,44.3845,EN-participant8,EN,i,ʃ,v,ʃ_v,WorldVowels
EN2791,participant8_en12.wav,EN2791.wav,1.03928,1.54287,EN-participant8,EN,eɪ,l,t,l_t,WorldVowels
EN2792,participant8_en12.wav,EN2792.wav,3.29612,3.78,EN-participant8,EN,eɪ,d,k,d_k,WorldVowels
EN2793,participant8_en12.wav,EN2793.wav,5.43,6.05,EN-participant8,EN,eɪ,f,z,f_z,WorldVowels
EN2794,participant8_en12.wav,EN2794.wav,7.6606,8.23,EN-participant8,EN,eɪ,d,g,d_g,WorldVowels
EN2795,participant8_en12.wav,EN2795.wav,9.89,10.29,EN-participant8,EN,eɪ,t,t,t_t,WorldVowels
EN2796,participant8_en12.wav,EN2796.wav,11.93181,12.68,EN-participant8,EN,eɪ,ʃ,v,ʃ_v,WorldVowels
EN2797,participant8_en12.wav,EN2797.wav,14.26,14.78,EN-participant8,EN,ɛ,t,ʃ,t_ʃ,WorldVowels
EN2798,participant8_en12.wav,EN2798.wav,16.29629,16.76258,EN-participant8,EN,ɛ,n,t,n_t,WorldVowels
EN2799,participant8_en12.wav,EN2799.wav,18.42,18.82,EN-participant8,EN,ɛ,l,g,l_g,WorldVowels
EN2800,participant8_en12.wav,EN2800.wav,20.65,20.94,EN-participant8,EN,ɛ,b,f,b_f,WorldVowels
EN2801,participant8_en12.wav,EN2801.wav,22.95,23.43,EN-participant8,EN,ɛ,d,ʃ,d_ʃ,WorldVowels
EN2803,participant8_en12.wav,EN2803.wav,27.17,27.54,EN-participant8,EN,ɛ,m,d,m_d,WorldVowels
EN2804,participant8_en12.wav,EN2804.wav,29.31,29.62,EN-participant8,EN,ɛ,k,f,k_f,WorldVowels
EN2806,participant8_en12.wav,EN2806.wav,33.50883,33.93782,EN-participant8,EN,ɛ,s,b,s_b,WorldVowels
EN2808,participant8_en12.wav,EN2808.wav,38.3,38.74,EN-participant8,EN,ɛ,d,s,d_s,WorldVowels
EN2809,participant8_en12.wav,EN2809.wav,40.45,40.93,EN-participant8,EN,ɛ,ɡ,s,ɡ_s,WorldVowels
EN2810,participant8_en12.wav,EN2810.wav,42.68,43.06,EN-participant8,EN,ɛ,p,p,p_p,WorldVowels
EN2811,participant8_en12.wav,EN2811.wav,44.67,45.14,EN-participant8,EN,ɛ,z,t,z_t,WorldVowels
EN2812,participant8_en16.wav,EN2812.wav,0.77815,1.46826,EN-participant8,EN,æ,t,ʃ,t_ʃ,WorldVowels
EN2813,participant8_en16.wav,EN2813.wav,2.99,3.3,EN-participant8,EN,æ,n,t,n_t,WorldVowels
EN2814,participant8_en16.wav,EN2814.wav,4.90016,5.48,EN-participant8,EN,æ,b,f,b_f,WorldVowels
EN2815,participant8_en16.wav,EN2815.wav,6.89588,7.45543,EN-participant8,EN,æ,d,ʃ,d_ʃ,WorldVowels
EN2817,participant8_en16.wav,EN2817.wav,11.04,11.52,EN-participant8,EN,æ,m,d,m_d,WorldVowels
EN2818,participant8_en16.wav,EN2818.wav,13.08821,13.68,EN-participant8,EN,æ,k,f,k_f,WorldVowels
EN2820,participant8_en16.wav,EN2820.wav,17.0237,17.6765,EN-participant8,EN,æ,s,b,s_b,WorldVowels
EN2821,participant8_en16.wav,EN2821.wav,19.26189,19.89605,EN-participant8,EN,æ,k,r,k_r,WorldVowels
EN2822,participant8_en16.wav,EN2822.wav,21.42,21.95,EN-participant8,EN,æ,d,s,d_s,WorldVowels
EN2823,participant8_en16.wav,EN2823.wav,23.38389,23.94344,EN-participant8,EN,æ,ɡ,s,ɡ_s,WorldVowels
EN2824,participant8_en16.wav,EN2824.wav,25.49153,25.96,EN-participant8,EN,æ,p,p,p_p,WorldVowels
EN2825,participant8_en16.wav,EN2825.wav,27.44,27.82,EN-participant8,EN,æ,z,t,z_t,WorldVowels
EN2826,participant8_en16.wav,EN2826.wav,29.46957,30.06642,EN-participant8,EN,æ,b,s,b_s,WorldVowels
EN2827,participant8_en16.wav,EN2827.wav,33.81,34.28,EN-participant8,EN,æ,k,b,k_b,WorldVowels
EN2828,participant8_en16.wav,EN2828.wav,35.76,36.33,EN-participant8,EN,æ,m,v,m_v,WorldVowels
EN2829,participant8_en16.wav,EN2829.wav,37.87365,38.27,EN-participant8,EN,æ,b,k,b_k,WorldVowels
EN2831,participant8_en16.wav,EN2831.wav,42.20297,42.87,EN-participant8,EN,æ,f,f,f_f,WorldVowels
EN2832,participant8_en16.wav,EN2832.wav,44.41,44.85,EN-participant8,EN,æ,s,k,s_k,WorldVowels
EN2833,participant8_en16.wav,EN2833.wav,46.69,47.31,EN-participant8,EN,æ,k,s,k_s,WorldVowels
EN2834,participant8_en11.wav,EN2834.wav,0.83,1.31,EN-participant8,EN,eɪ,d,s,d_s,WorldVowels
EN2835,participant8_en11.wav,EN2835.wav,3.06,3.55,EN-participant8,EN,eɪ,ɡ,s,ɡ_s,WorldVowels
EN2836,participant8_en11.wav,EN2836.wav,5.29,5.69,EN-participant8,EN,eɪ,p,p,p_p,WorldVowels
EN2837,participant8_en11.wav,EN2837.wav,7.64,8.1,EN-participant8,EN,eɪ,z,t,z_t,WorldVowels
EN2838,participant8_en11.wav,EN2838.wav,10.02935,10.57024,EN-participant8,EN,eɪ,b,s,b_s,WorldVowels
EN2839,participant8_en11.wav,EN2839.wav,12.41675,13.0136,EN-participant8,EN,eɪ,k,b,k_b,WorldVowels
EN2840,participant8_en11.wav,EN2840.wav,14.7482,15.25,EN-participant8,EN,eɪ,g,g,g_g,WorldVowels
EN2841,participant8_en11.wav,EN2841.wav,16.98,17.53,EN-participant8,EN,eɪ,m,v,m_v,WorldVowels
EN2842,participant8_en11.wav,EN2842.wav,19.29919,19.84009,EN-participant8,EN,eɪ,b,k,b_k,WorldVowels
EN2844,participant8_en11.wav,EN2844.wav,23.63,24.17,EN-participant8,EN,eɪ,f,f,f_f,WorldVowels
EN2845,participant8_en11.wav,EN2845.wav,25.93916,26.35,EN-participant8,EN,eɪ,s,k,s_k,WorldVowels
EN2846,participant8_en11.wav,EN2846.wav,28.24,28.58,EN-participant8,EN,eɪ,k,s,k_s,WorldVowels
EN2847,participant8_en11.wav,EN2847.wav,30.29,30.75,EN-participant8,EN,eɪ,f,t,f_t,WorldVowels
EN2849,participant8_en11.wav,EN2849.wav,34.5765,35.1547,EN-participant8,EN,eɪ,s,p,s_p,WorldVowels
EN2850,participant8_en11.wav,EN2850.wav,36.97701,37.62982,EN-participant8,EN,eɪ,l,s,l_s,WorldVowels
EN2851,participant8_en11.wav,EN2851.wav,39.28981,39.84,EN-participant8,EN,eɪ,s,t,s_t,WorldVowels
EN2852,participant8_en11.wav,EN2852.wav,41.40843,42.00528,EN-participant8,EN,eɪ,ʃ,t,ʃ_t,WorldVowels
EN2853,participant8_en11.wav,EN2853.wav,43.61698,44.19518,EN-participant8,EN,eɪ,p,t,p_t,WorldVowels
EN2854,participant8_en11.wav,EN2854.wav,45.88,46.43,EN-participant8,EN,eɪ,t,s,t_s,WorldVowels
EN2855,participant8_en3.wav,EN2855.wav,1.16,1.64,EN-participant8,EN,ɪ,f,z,f_z,WorldVowels
EN2856,participant8_en3.wav,EN2856.wav,3.54,3.79,EN-participant8,EN,ɪ,d,g,d_g,WorldVowels
EN2857,participant8_en3.wav,EN2857.wav,5.52,5.83,EN-participant8,EN,ɪ,t,t,t_t,WorldVowels
EN2858,participant8_en3.wav,EN2858.wav,8.15,8.61,EN-participant8,EN,ɪ,ʃ,v,ʃ_v,WorldVowels
EN2859,participant8_en3.wav,EN2859.wav,13.3,13.8,EN-participant8,EN,i,t,ʃ,t_ʃ,WorldVowels
EN2860,participant8_en3.wav,EN2860.wav,15.36371,15.73,EN-participant8,EN,i,n,t,n_t,WorldVowels
EN2861,participant8_en3.wav,EN2861.wav,17.39,17.75,EN-participant8,EN,i,l,g,l_g,WorldVowels
EN2862,participant8_en3.wav,EN2862.wav,19.62,20.0,EN-participant8,EN,i,b,f,b_f,WorldVowels
EN2863,participant8_en3.wav,EN2863.wav,22.69,23.12,EN-participant8,EN,i,d,ʃ,d_ʃ,WorldVowels
EN2865,participant8_en3.wav,EN2865.wav,26.62,26.97,EN-participant8,EN,i,m,d,m_d,WorldVowels
EN2866,participant8_en3.wav,EN2866.wav,28.69,29.18,EN-participant8,EN,i,k,f,k_f,WorldVowels
EN2868,participant8_en3.wav,EN2868.wav,33.4,33.82,EN-participant8,EN,i,s,b,s_b,WorldVowels
EN2869,participant8_en3.wav,EN2869.wav,35.43,35.83,EN-participant8,EN,i,k,r,k_r,WorldVowels
EN2870,participant8_en3.wav,EN2870.wav,37.56,37.97,EN-participant8,EN,i,d,s,d_s,WorldVowels
EN2871,participant8_en3.wav,EN2871.wav,40.18,40.58,EN-participant8,EN,i,ɡ,s,ɡ_s,WorldVowels
EN2872,participant8_en3.wav,EN2872.wav,42.19,42.54,EN-participant8,EN,i,p,p,p_p,WorldVowels
EN2873,participant8_en3.wav,EN2873.wav,44.26,44.56,EN-participant8,EN,i,z,t,z_t,WorldVowels
EN2874,participant8_en3.wav,EN2874.wav,46.26,46.62,EN-participant8,EN,i,b,s,b_s,WorldVowels
EN2875,participant8_en9.wav,EN2875.wav,0.92,1.51,EN-participant8,EN,oʊ,z,b,z_b,WorldVowels
EN2876,participant8_en9.wav,EN2876.wav,3.12,3.6,EN-participant8,EN,oʊ,m,d,m_d,WorldVowels
EN2877,participant8_en9.wav,EN2877.wav,5.24,5.75,EN-participant8,EN,oʊ,k,f,k_f,WorldVowels
EN2878,participant8_en9.wav,EN2878.wav,7.13,7.79,EN-participant8,EN,oʊ,z,f,z_f,WorldVowels
EN2879,participant8_en9.wav,EN2879.wav,9.34,9.97,EN-participant8,EN,oʊ,s,b,s_b,WorldVowels
EN2880,participant8_en9.wav,EN2880.wav,11.58,12.08,EN-participant8,EN,oʊ,k,r,k_r,WorldVowels
EN2881,participant8_en9.wav,EN2881.wav,13.75,14.25,EN-participant8,EN,oʊ,d,s,d_s,WorldVowels
EN2882,participant8_en9.wav,EN2882.wav,15.8,16.28,EN-participant8,EN,oʊ,ɡ,s,ɡ_s,WorldVowels
EN2883,participant8_en9.wav,EN2883.wav,17.71,18.16,EN-participant8,EN,oʊ,p,p,p_p,WorldVowels
EN2884,participant8_en9.wav,EN2884.wav,19.63,20.07,EN-participant8,EN,oʊ,z,t,z_t,WorldVowels
EN2885,participant8_en9.wav,EN2885.wav,21.85,22.28,EN-participant8,EN,oʊ,b,s,b_s,WorldVowels
EN2887,participant8_en9.wav,EN2887.wav,26.04,26.47,EN-participant8,EN,oʊ,g,g,g_g,WorldVowels
EN2888,participant8_en9.wav,EN2888.wav,27.91,28.44,EN-participant8,EN,oʊ,m,v,m_v,WorldVowels
EN2889,participant8_en9.wav,EN2889.wav,30.04,30.31,EN-participant8,EN,oʊ,b,k,b_k,WorldVowels
EN2890,participant8_en9.wav,EN2890.wav,31.68,32.25,EN-participant8,EN,oʊ,f,s,f_s,WorldVowels
EN2891,participant8_en9.wav,EN2891.wav,33.67,34.21,EN-participant8,EN,oʊ,f,f,f_f,WorldVowels
EN2892,participant8_en9.wav,EN2892.wav,35.55,36.02,EN-participant8,EN,oʊ,s,k,s_k,WorldVowels
EN2893,participant8_en9.wav,EN2893.wav,37.83,38.33,EN-participant8,EN,oʊ,k,s,k_s,WorldVowels
EN2894,participant8_en9.wav,EN2894.wav,39.84,40.32,EN-participant8,EN,oʊ,f,t,f_t,WorldVowels
EN2896,participant8_en9.wav,EN2896.wav,43.92,44.47,EN-participant8,EN,oʊ,s,p,s_p,WorldVowels
EN2897,participant8_en9.wav,EN2897.wav,46.15,46.74,EN-participant8,EN,oʊ,l,s,l_s,WorldVowels
EN2898,participant8_en18.wav,EN2898.wav,0.75,1.3,EN-participant8,EN,ɑ,s,b,s_b,WorldVowels
EN2899,participant8_en18.wav,EN2899.wav,2.82,3.41,EN-participant8,EN,ɑ,k,r,k_r,WorldVowels
EN2900,participant8_en18.wav,EN2900.wav,4.92,5.43,EN-participant8,EN,ɑ,d,s,d_s,WorldVowels
EN2901,participant8_en18.wav,EN2901.wav,7.03,7.54,EN-participant8,EN,ɑ,ɡ,s,ɡ_s,WorldVowels
EN2902,participant8_en18.wav,EN2902.wav,8.91025,9.45,EN-participant8,EN,ɑ,p,p,p_p,WorldVowels
EN2903,participant8_en18.wav,EN2903.wav,11.08,11.62,EN-participant8,EN,ɑ,z,t,z_t,WorldVowels
EN2904,participant8_en18.wav,EN2904.wav,13.16282,13.74102,EN-participant8,EN,ɑ,b,s,b_s,WorldVowels
EN2905,participant8_en18.wav,EN2905.wav,15.23,15.75,EN-participant8,EN,ɑ,k,b,k_b,WorldVowels
EN2906,participant8_en18.wav,EN2906.wav,17.25,17.90032,EN-participant8,EN,ɑ,g,g,g_g,WorldVowels
EN2907,participant8_en18.wav,EN2907.wav,19.35515,19.952,EN-participant8,EN,ɑ,m,v,m_v,WorldVowels
EN2908,participant8_en18.wav,EN2908.wav,21.57469,22.07828,EN-participant8,EN,ɑ,b,k,b_k,WorldVowels
EN2910,participant8_en18.wav,EN2910.wav,25.734,26.33,EN-participant8,EN,ɑ,f,f,f_f,WorldVowels
EN2911,participant8_en18.wav,EN2911.wav,27.87,28.32,EN-participant8,EN,ɑ,s,k,s_k,WorldVowels
EN2912,participant8_en18.wav,EN2912.wav,30.02259,30.73135,EN-participant8,EN,ɑ,k,s,k_s,WorldVowels
EN2913,participant8_en18.wav,EN2913.wav,32.25859,32.72488,EN-participant8,EN,ɑ,f,t,f_t,WorldVowels
EN2914,participant8_en18.wav,EN2914.wav,34.27,34.82,EN-participant8,EN,ɑ,t,f,t_f,WorldVowels
EN2915,participant8_en18.wav,EN2915.wav,36.21538,36.77493,EN-participant8,EN,ɑ,s,p,s_p,WorldVowels
EN2916,participant8_en18.wav,EN2916.wav,38.24841,38.91986,EN-participant8,EN,ɑ,l,s,l_s,WorldVowels
EN2917,participant8_en18.wav,EN2917.wav,40.35033,40.81662,EN-participant8,EN,ɑ,s,t,s_t,WorldVowels
EN2918,participant8_en18.wav,EN2918.wav,42.33311,42.92996,EN-participant8,EN,ɑ,ʃ,t,ʃ_t,WorldVowels
EN2919,participant8_en5.wav,EN2919.wav,1.08,1.45,EN-participant8,EN,ʊ,t,ʃ,t_ʃ,WorldVowels
EN2920,participant8_en5.wav,EN2920.wav,3.13,3.55,EN-participant8,EN,ʊ,n,t,n_t,WorldVowels
EN2921,participant8_en5.wav,EN2921.wav,5.27319,5.83,EN-participant8,EN,ʊ,l,g,l_g,WorldVowels
EN2922,participant8_en5.wav,EN2922.wav,7.47408,8.0,EN-participant8,EN,ʊ,b,f,b_f,WorldVowels
EN2923,participant8_en5.wav,EN2923.wav,9.63766,10.0853,EN-participant8,EN,ʊ,d,ʃ,d_ʃ,WorldVowels
EN2925,participant8_en5.wav,EN2925.wav,13.72237,14.25,EN-participant8,EN,ʊ,m,d,m_d,WorldVowels
EN2926,participant8_en5.wav,EN2926.wav,15.83,16.21,EN-participant8,EN,ʊ,k,f,k_f,WorldVowels
EN2928,participant8_en5.wav,EN2928.wav,19.85874,20.26908,EN-participant8,EN,ʊ,s,b,s_b,WorldVowels
EN2929,participant8_en5.wav,EN2929.wav,21.9,22.25,EN-participant8,EN,ʊ,d,s,d_s,WorldVowels
EN2930,participant8_en5.wav,EN2930.wav,23.83153,24.37243,EN-participant8,EN,ʊ,ɡ,s,ɡ_s,WorldVowels
EN2931,participant8_en5.wav,EN2931.wav,25.92051,26.31,EN-participant8,EN,ʊ,p,p,p_p,WorldVowels
EN2932,participant8_en5.wav,EN2932.wav,28.02,28.29,EN-participant8,EN,ʊ,z,t,z_t,WorldVowels
EN2933,participant8_en5.wav,EN2933.wav,30.11,30.48,EN-participant8,EN,ʊ,b,s,b_s,WorldVowels
EN2934,participant8_en5.wav,EN2934.wav,32.3,32.64,EN-participant8,EN,ʊ,k,b,k_b,WorldVowels
EN2935,participant8_en5.wav,EN2935.wav,34.25,34.61,EN-participant8,EN,ʊ,g,g,g_g,WorldVowels
EN2936,participant8_en5.wav,EN2936.wav,36.17,36.53,EN-participant8,EN,ʊ,m,v,m_v,WorldVowels
EN2937,participant8_en5.wav,EN2937.wav,38.2086,38.56,EN-participant8,EN,ʊ,b,k,b_k,WorldVowels
EN2939,participant8_en5.wav,EN2939.wav,42.40521,42.81,EN-participant8,EN,ʊ,f,f,f_f,WorldVowels
EN2940,participant8_en5.wav,EN2940.wav,44.62,45.01,EN-participant8,EN,ʊ,s,k,s_k,WorldVowels
EN2941,participant8_en13.wav,EN2941.wav,0.92737,1.44961,EN-participant8,EN,ɛ,b,s,b_s,WorldVowels
EN2942,participant8_en13.wav,EN2942.wav,3.1096,3.63,EN-participant8,EN,ɛ,k,b,k_b,WorldVowels
EN2943,participant8_en13.wav,EN2943.wav,5.3851,5.98,EN-participant8,EN,ɛ,g,g,g_g,WorldVowels
EN2944,participant8_en13.wav,EN2944.wav,7.64,8.15,EN-participant8,EN,ɛ,m,v,m_v,WorldVowels
EN2945,participant8_en13.wav,EN2945.wav,9.88014,10.43968,EN-participant8,EN,ɛ,b,k,b_k,WorldVowels
EN2947,participant8_en13.wav,EN2947.wav,14.2,14.57,EN-participant8,EN,ɛ,f,f,f_f,WorldVowels
EN2948,participant8_en13.wav,EN2948.wav,16.36,16.8,EN-participant8,EN,ɛ,s,k,s_k,WorldVowels
EN2949,participant8_en13.wav,EN2949.wav,18.70234,19.27,EN-participant8,EN,ɛ,k,s,k_s,WorldVowels
EN2950,participant8_en13.wav,EN2950.wav,20.86593,21.40682,EN-participant8,EN,ɛ,f,t,f_t,WorldVowels
EN2952,participant8_en13.wav,EN2952.wav,25.09984,25.75,EN-participant8,EN,ɛ,s,p,s_p,WorldVowels
EN2953,participant8_en13.wav,EN2953.wav,27.17,27.7,EN-participant8,EN,ɛ,l,s,l_s,WorldVowels
EN2954,participant8_en13.wav,EN2954.wav,29.26,29.68,EN-participant8,EN,ɛ,s,t,s_t,WorldVowels
EN2955,participant8_en13.wav,EN2955.wav,31.33842,31.97257,EN-participant8,EN,ɛ,ʃ,t,ʃ_t,WorldVowels
EN2956,participant8_en13.wav,EN2956.wav,33.69,34.08,EN-participant8,EN,ɛ,p,t,p_t,WorldVowels
EN2957,participant8_en13.wav,EN2957.wav,35.86,36.37,EN-participant8,EN,ɛ,t,s,t_s,WorldVowels
EN2958,participant8_en13.wav,EN2958.wav,38.36,38.76,EN-participant8,EN,ɛ,l,t,l_t,WorldVowels
EN2959,participant8_en13.wav,EN2959.wav,40.41992,40.88621,EN-participant8,EN,ɛ,d,k,d_k,WorldVowels
EN2960,participant8_en13.wav,EN2960.wav,42.4,42.89,EN-participant8,EN,ɛ,f,z,f_z,WorldVowels
EN2961,participant8_en13.wav,EN2961.wav,44.45,44.69,EN-participant8,EN,ɛ,d,g,d_g,WorldVowels
EN2962,participant8_en13.wav,EN2962.wav,46.34246,46.79,EN-participant8,EN,ɛ,t,t,t_t,WorldVowels
EN2963,participant8_en13.wav,EN2963.wav,48.45009,48.95368,EN-participant8,EN,ɛ,ʃ,v,ʃ_v,WorldVowels
EN2974,participant8_en1.wav,EN2974.wav,22.76,23.19,EN-participant8,EN,ɪ,t,ʃ,t_ʃ,WorldVowels
EN2975,participant8_en1.wav,EN2975.wav,24.78,25.07,EN-participant8,EN,ɪ,n,t,n_t,WorldVowels
EN2976,participant8_en1.wav,EN2976.wav,26.7,27.06,EN-participant8,EN,ɪ,l,g,l_g,WorldVowels
EN2977,participant8_en1.wav,EN2977.wav,28.7,29.11,EN-participant8,EN,ɪ,b,f,b_f,WorldVowels
EN2978,participant8_en1.wav,EN2978.wav,30.93,31.35,EN-participant8,EN,ɪ,d,ʃ,d_ʃ,WorldVowels
EN2980,participant8_en1.wav,EN2980.wav,35.12,35.4,EN-participant8,EN,ɪ,m,d,m_d,WorldVowels
EN2981,participant8_en1.wav,EN2981.wav,37.25,37.64,EN-participant8,EN,ɪ,k,f,k_f,WorldVowels
EN2983,participant8_en1.wav,EN2983.wav,41.46,41.88,EN-participant8,EN,ɪ,s,b,s_b,WorldVowels
EN2984,participant8_en1.wav,EN2984.wav,43.71,44.06,EN-participant8,EN,ɪ,d,s,d_s,WorldVowels
BR811,participant1_br1.wav,BR811.wav,15.22,15.76,BR-participant1,BR,ɛ,d,s,d_s,WorldVowels
BR901,participant5_br5.wav,BR901.wav,7.93000,8.35972,BR-participant5,BR,ũ,m,d,m_d,WorldVowels
BR172,participant2_br4.wav,BR172.wav,37.7,38.37,BR-participant2,BR,ũ,d,k,d_k,WorldVowels
BR796,participant1_br2.wav,BR796.wav,12.85,13.34,BR-participant1,BR,i,s,p,s_p,WorldVowels
BR349,participant4_br10.wav,BR349.wav,19.16863,19.50436,BR-participant4,BR,u,k,s,k_s,WorldVowels
BR801,participant1_br2.wav,BR801.wav,26.99,27.53,BR-participant1,BR,ɔ,k,s,k_s,WorldVowels
BR780,participant1_br3.wav,BR780.wav,8.31,8.84,BR-participant1,BR,u,k,s,k_s,WorldVowels
BR846,participant1_br4.wav,BR846.wav,17.67,18.18,BR-participant1,BR,ĩ,l,g,l_g,WorldVowels
BR403,participant4_br12.wav,BR403.wav,0.55,0.96467,BR-participant4,BR,ɐ̃,m,d,m_d,WorldVowels
BR18,participant2_br8.wav,BR18.wav,0.79,1.33,BR-participant2,BR,õ,k,b,k_b,WorldVowels
BR253,participant4_br7.wav,BR253.wav,2.81118,3.18421,BR-participant4,BR,ɐ̃,m,d,m_d,WorldVowels
BR291,participant4_br1-2.wav,BR291.wav,19.27,19.62559,BR-participant4,BR,i,f,s,f_s,WorldVowels
BR433,participant4_br4.wav,BR433.wav,25.08,25.41,BR-participant4,BR,ũ,s,t,s_t,WorldVowels
BR370,participant4_br9.wav,BR370.wav,23.66,23.94,BR-participant4,BR,e,t,ʃ,t_ʃ,WorldVowels
BR257,participant4_br7.wav,BR257.wav,11.95,12.38,BR-participant4,BR,ẽ,t,t,t_t,WorldVowels
BR829,participant1_br11.wav,BR829.wav,21.74,22.27,BR-participant1,BR,o,k,s,k_s,WorldVowels
BR1035,participant5_br9.wav,BR1035.wav,27.4,27.87,BR-participant5,BR,õ,k,s,k_s,WorldVowels
BR272,participant4_br13.wav,BR272.wav,0.55,0.95845,BR-participant4,BR,õ,k,f,k_f,WorldVowels
BR197,participant2_br2.wav,BR197.wav,8.35,9.01,BR-participant2,BR,ɔ,d,g,d_g,WorldVowels
BR790,participant1_br3.wav,BR790.wav,33.53,34.02402,BR-participant1,BR,ɐ̃,k,b,k_b,WorldVowels
BR837,participant1_br11.wav,BR837.wav,40.39,40.77,BR-participant1,BR,u,m,d,m_d,WorldVowels
BR97,participant2_br12.wav,BR97.wav,24.31000,24.95063,BR-participant2,BR,ũ,z,b,z_b,WorldVowels
BR381,participant4_br1.wav,BR381.wav,4.7283,5.06084,BR-participant4,BR,a,s,k,s_k,WorldVowels
BR144,participant2_br11.wav,BR144.wav,16.21,16.86,BR-participant2,BR,ẽ,z,b,z_b,WorldVowels
BR627,participant3_br1.wav,BR627.wav,6.14,6.47,BR-participant3,BR,a,t,t,t_t,WorldVowels
BR87,participant2_br12.wav,BR87.wav,2.82,3.4,BR-participant2,BR,õ,k,s,k_s,WorldVowels
BR395,participant4_br2.wav,BR395.wav,25.75,26.03242,BR-participant4,BR,o,s,b,s_b,WorldVowels
BR232,participant4_br6.wav,BR232.wav,39.46883,39.87916,BR-participant4,BR,ɐ̃,z,b,z_b,WorldVowels
BR567,participant3_br3.wav,BR567.wav,32.91633,33.27000,BR-participant3,BR,õ,l,s,l_s,WorldVowels
BR37,participant2_br9.wav,BR37.wav,13.83,14.54,BR-participant2,BR,ɛ,f,s,f_s,WorldVowels
BR870,participant5_br14.wav,BR870.wav,0.68,1.06,BR-participant5,BR,ẽ,l,s,l_s,WorldVowels
